1,1,5.3,1.0,False,107,49,1,21.0,0.5,0.5,4.0,0.0,0.3,26.3,2018-01-18 23:42:00,2018-01-19 00:07:26,25
1,1,2.7,1.0,False,164,142,1,14.0,0.0,0.5,2.22,0.0,0.3,17.02,2018-01-19 11:57:43,2018-01-19 12:16:50,19
2,1,2.01,1.0,False,239,163,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,2018-01-20 09:56:06,2018-01-20 10:05:35,9
1,1,1.7,1.0,False,236,238,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8,2018-01-20 12:56:54,2018-01-20 13:19:42,22
1,1,5.5,1.0,False,87,100,1,21.5,0.0,0.5,4.46,0.0,0.3,26.76,2018-01-21 16:26:41,2018-01-21 16:50:42,24
1,2,1.7,1.0,False,75,238,1,9.5,0.0,0.5,3.05,0.0,0.3,13.35,2018-01-21 17:07:14,2018-01-21 17:19:05,11
1,1,2.8,1.0,False,114,50,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75,2018-01-21 18:29:49,2018-01-21 18:43:05,13
2,5,8.17,1.0,False,162,40,2,26.0,0.0,0.5,0.0,0.0,0.3,26.8,2018-01-23 13:37:58,2018-01-23 14:03:33,25
2,1,3.23,1.0,False,234,13,1,15.0,0.0,0.5,3.95,0.0,0.3,19.75,2018-01-23 14:06:45,2018-01-23 14:25:36,18
2,5,2.3,1.0,False,142,246,2,9.5,1.0,0.5,0.0,0.0,0.3,11.3,2018-01-23 16:45:39,2018-01-23 16:55:02,9
2,2,2.29,1.0,False,230,230,2,15.5,1.0,0.5,0.0,0.0,0.3,17.3,2018-01-23 16:58:42,2018-01-24 16:44:33,1425
1,1,1.5,1.0,False,142,161,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15,2018-01-24 09:49:20,2018-01-24 10:05:22,16
1,2,2.6,1.0,False,261,79,1,11.0,0.5,0.5,2.45,0.0,0.3,14.75,2018-01-24 21:06:07,2018-01-24 21:19:04,12
2,3,8.48,1.0,False,138,229,1,27.0,0.5,0.5,7.08,0.0,0.3,35.38,2018-01-24 23:56:44,2018-01-25 00:18:44,22
2,3,5.11,1.0,False,236,211,1,17.5,0.5,0.5,2.26,0.0,0.3,21.06,2018-01-25 05:54:43,2018-01-25 06:12:53,18
1,1,1.8,1.0,False,162,50,1,11.0,0.0,0.5,2.95,0.0,0.3,14.75,2018-01-25 12:56:24,2018-01-25 13:11:19,14
1,0,1.3,1.0,False,100,137,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3,2018-01-25 14:02:29,2018-01-25 14:24:12,21
2,2,2.04,1.0,False,230,234,1,12.5,1.0,0.5,2.86,0.0,0.3,17.16,2018-01-25 18:08:51,2018-01-25 18:27:06,18
1,1,0.1,1.0,False,161,161,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,2018-01-25 21:13:17,2018-01-25 21:15:19,2
2,1,0.7,1.0,False,68,246,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,2018-01-26 06:03:15,2018-01-26 06:09:23,6
2,1,1.06,1.0,False,238,239,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,2018-01-26 12:43:34,2018-01-26 12:51:33,7
2,4,1.64,1.0,False,236,238,1,10.0,1.0,0.5,1.77,0.0,0.3,13.57,2018-01-26 17:43:51,2018-01-26 17:57:12,13
2,5,1.21,1.0,False,239,142,1,6.0,0.5,0.5,1.82,0.0,0.3,9.12,2018-01-26 22:27:56,2018-01-26 22:32:32,4
